Date,Injected,Country
"Tuesday, September 14, 2021",316697,Congo
"Wednesday, September 15, 2021",319231,Congo
"Thursday, September 16, 2021",320828,Congo
"Friday, September 17, 2021",322413,Congo
"Saturday, September 18, 2021",323986,Congo
"Sunday, September 19, 2021",325547,Congo
"Monday, September 20, 2021",327096,Congo
"Tuesday, September 21, 2021",328633,Congo
"Wednesday, September 22, 2021",329905,Congo
"Thursday, September 23, 2021",331510,Congo
"Friday, September 24, 2021",333196,Congo
"Saturday, September 25, 2021",334962,Congo
"Sunday, September 26, 2021",336809,Congo
"Monday, September 27, 2021",338736,Congo
"Tuesday, September 28, 2021",340744,Congo
"Wednesday, September 29, 2021",342832,Congo
"Thursday, September 30, 2021",346613,Congo
"Friday, October 1, 2021",348922,Congo
"Saturday, October 2, 2021",351452,Congo
"Sunday, October 3, 2021",354203,Congo
"Monday, October 4, 2021",357174,Congo
"Tuesday, October 5, 2021",360366,Congo
"Wednesday, October 6, 2021",363779,Congo
"Thursday, October 7, 2021",372046,Congo
"Friday, October 8, 2021",375704,Congo
"Saturday, October 9, 2021",379387,Congo
"Sunday, October 10, 2021",383094,Congo
"Monday, October 11, 2021",386826,Congo
"Tuesday, October 12, 2021",390582,Congo
"Wednesday, October 13, 2021",394363,Congo
"Thursday, October 14, 2021",398685,Congo
"Friday, October 15, 2021",402178,Congo
"Saturday, October 16, 2021",405359,Congo
"Sunday, October 17, 2021",408227,Congo
"Monday, October 18, 2021",410783,Congo
"Tuesday, October 19, 2021",413027,Congo
"Wednesday, October 20, 2021",414958,Congo
"Thursday, October 21, 2021",410016,Congo
"Friday, October 22, 2021",412416,Congo
"Saturday, October 23, 2021",415597,Congo
"Sunday, October 24, 2021",419560,Congo
"Monday, October 25, 2021",424304,Congo
"Tuesday, October 26, 2021",429830,Congo
"Wednesday, October 27, 2021",436137,Congo
"Thursday, October 28, 2021",443225,Congo
"Friday, October 29, 2021",450313,Congo
"Saturday, October 30, 2021",457401,Congo
"Sunday, October 31, 2021",464489,Congo
"Monday, November 1, 2021",471577,Congo
"Tuesday, November 2, 2021",478665,Congo
"Wednesday, November 3, 2021",485753,Congo
"Thursday, November 4, 2021",509251,Congo
"Friday, November 5, 2021",516279,Congo
"Saturday, November 6, 2021",523247,Congo
"Sunday, November 7, 2021",530155,Congo
"Monday, November 8, 2021",537003,Congo
"Tuesday, November 9, 2021",543790,Congo
"Wednesday, November 10, 2021",549254,Congo
"Thursday, November 11, 2021",555727,Congo
"Friday, November 12, 2021",562006,Congo
"Saturday, November 13, 2021",568091,Congo
"Sunday, November 14, 2021",573982,Congo
"Monday, November 15, 2021",579679,Congo
"Tuesday, November 16, 2021",585182,Congo
"Wednesday, November 17, 2021",590490,Congo
"Thursday, November 18, 2021",591722,Congo
"Friday, November 19, 2021",597078,Congo
"Saturday, November 20, 2021",602482,Congo
"Sunday, November 21, 2021",607934,Congo
"Monday, November 22, 2021",613434,Congo
"Tuesday, November 23, 2021",618981,Congo
"Wednesday, November 24, 2021",625579,Congo
"Thursday, November 25, 2021",630877,Congo
"Friday, November 26, 2021",635830,Congo
"Saturday, November 27, 2021",640438,Congo
"Sunday, November 28, 2021",644702,Congo
"Monday, November 29, 2021",648621,Congo
"Tuesday, November 30, 2021",652195,Congo
"Wednesday, December 1, 2021",655424,Congo
"Thursday, December 2, 2021",651411,Congo
"Friday, December 3, 2021",654887,Congo
"Saturday, December 4, 2021",658609,Congo
"Sunday, December 5, 2021",662578,Congo
"Monday, December 6, 2021",666793,Congo
"Tuesday, December 7, 2021",671255,Congo
"Wednesday, December 8, 2021",675963,Congo
"Thursday, December 9, 2021",686096,Congo
"Friday, December 10, 2021",690890,Congo
"Saturday, December 11, 2021",695524,Congo
"Sunday, December 12, 2021",699997,Congo
"Monday, December 13, 2021",704310,Congo
"Tuesday, December 14, 2021",708462,Congo
"Wednesday, December 15, 2021",712454,Congo
"Thursday, December 16, 2021",716285,Congo
"Friday, December 17, 2021",720116,Congo
"Saturday, December 18, 2021",723947,Congo
"Sunday, December 19, 2021",727778,Congo
"Monday, December 20, 2021",731609,Congo
"Tuesday, December 21, 2021",735440,Congo
"Wednesday, December 22, 2021",739271,Congo
"Thursday, December 23, 2021",743102,Congo
"Friday, December 24, 2021",746933,Congo
"Saturday, December 25, 2021",750764,Congo
"Sunday, December 26, 2021",754595,Congo
"Monday, December 27, 2021",758426,Congo
"Tuesday, December 28, 2021",758891,Congo
"Wednesday, December 29, 2021",762335,Congo
"Thursday, December 30, 2021",765392,Congo
"Friday, December 31, 2021",768062,Congo
"Saturday, January 1, 2022",770345,Congo
"Sunday, January 2, 2022",772241,Congo
"Monday, January 3, 2022",773750,Congo
"Tuesday, January 4, 2022",774872,Congo
"Wednesday, January 5, 2022",775994,Congo
"Thursday, January 6, 2022",777116,Congo
"Friday, January 7, 2022",778238,Congo
"Saturday, January 8, 2022",779360,Congo
"Sunday, January 9, 2022",780482,Congo
"Monday, January 10, 2022",781604,Congo
"Tuesday, January 11, 2022",782726,Congo
"Wednesday, January 12, 2022",783848,Congo
"Thursday, January 13, 2022",784970,Congo
"Friday, January 14, 2022",786092,Congo
"Saturday, January 15, 2022",787214,Congo
"Sunday, January 16, 2022",788336,Congo
"Monday, January 17, 2022",789458,Congo
"Tuesday, January 18, 2022",790580,Congo
"Wednesday, January 19, 2022",791702,Congo
"Thursday, January 20, 2022",792824,Congo
"Friday, January 21, 2022",793946,Congo
"Saturday, January 22, 2022",795068,Congo
"Sunday, January 23, 2022",796190,Congo
"Monday, January 24, 2022",797312,Congo
"Tuesday, January 25, 2022",798434,Congo
"Wednesday, January 26, 2022",799556,Congo
"Thursday, January 27, 2022",800678,Congo
"Friday, January 28, 2022",801800,Congo
"Saturday, January 29, 2022",802922,Congo
"Sunday, January 30, 2022",804044,Congo
"Monday, January 31, 2022",805166,Congo
"Tuesday, February 1, 2022",806288,Congo
"Wednesday, February 2, 2022",807410,Congo
"Thursday, February 3, 2022",808532,Congo
"Friday, February 4, 2022",809654,Congo
"Saturday, February 5, 2022",810776,Congo
"Sunday, February 6, 2022",811898,Congo
"Monday, February 7, 2022",813020,Congo
"Tuesday, February 8, 2022",814142,Congo
"Wednesday, February 9, 2022",815264,Congo
"Thursday, February 10, 2022",816386,Congo
"Friday, February 11, 2022",817508,Congo
"Saturday, February 12, 2022",818630,Congo
"Sunday, February 13, 2022",819752,Congo
"Monday, February 14, 2022",812761,Congo
"Thursday, February 17, 2022",812761,Congo
"Friday, February 18, 2022",812761,Congo
"Saturday, February 19, 2022",812761,Congo
"Sunday, February 20, 2022",812761,Congo
"Monday, February 21, 2022",812761,Congo
"Tuesday, February 22, 2022",812761,Congo
"Wednesday, February 23, 2022",812761,Congo
"Thursday, February 24, 2022",812761,Congo
"Friday, February 25, 2022",812761,Congo
"Saturday, February 26, 2022",812761,Congo
"Sunday, February 27, 2022",812761,Congo
"Monday, February 28, 2022",812761,Congo
"Tuesday, March 1, 2022",812761,Congo
"Wednesday, March 2, 2022",812761,Congo
"Thursday, March 3, 2022",812761,Congo
"Friday, March 4, 2022",812761,Congo
"Wednesday, April 14, 2021",2629,Timor-Leste
"Thursday, April 15, 2021",4101,Timor-Leste
"Friday, April 16, 2021",5573,Timor-Leste
"Saturday, April 17, 2021",7045,Timor-Leste
"Sunday, April 18, 2021",8517,Timor-Leste
"Monday, April 19, 2021",9989,Timor-Leste
"Tuesday, April 20, 2021",11461,Timor-Leste
"Wednesday, April 21, 2021",12933,Timor-Leste
"Thursday, April 22, 2021",14405,Timor-Leste
"Friday, April 23, 2021",15877,Timor-Leste
"Saturday, April 24, 2021",17349,Timor-Leste
"Sunday, April 25, 2021",18821,Timor-Leste
"Monday, April 26, 2021",20293,Timor-Leste
"Tuesday, April 27, 2021",21765,Timor-Leste
"Wednesday, April 28, 2021",23237,Timor-Leste
"Thursday, April 29, 2021",24709,Timor-Leste
"Friday, April 30, 2021",26181,Timor-Leste
"Saturday, May 1, 2021",27653,Timor-Leste
"Sunday, May 2, 2021",29125,Timor-Leste
"Monday, May 3, 2021",30599,Timor-Leste
"Tuesday, May 4, 2021",32037,Timor-Leste
"Wednesday, May 5, 2021",33442,Timor-Leste
"Thursday, May 6, 2021",34813,Timor-Leste
"Friday, May 7, 2021",36150,Timor-Leste
"Saturday, May 8, 2021",37454,Timor-Leste
"Sunday, May 9, 2021",38724,Timor-Leste
"Monday, May 10, 2021",39960,Timor-Leste
"Tuesday, May 11, 2021",41196,Timor-Leste
"Wednesday, May 12, 2021",42432,Timor-Leste
"Thursday, May 13, 2021",43668,Timor-Leste
"Friday, May 14, 2021",44904,Timor-Leste
"Saturday, May 15, 2021",46140,Timor-Leste
"Sunday, May 16, 2021",47376,Timor-Leste
"Monday, May 17, 2021",47908,Timor-Leste
"Tuesday, May 18, 2021",49251,Timor-Leste
"Wednesday, May 19, 2021",50700,Timor-Leste
"Thursday, May 20, 2021",52255,Timor-Leste
"Friday, May 21, 2021",53917,Timor-Leste
"Saturday, May 22, 2021",55685,Timor-Leste
"Sunday, May 23, 2021",57559,Timor-Leste
"Monday, May 24, 2021",59540,Timor-Leste
"Tuesday, May 25, 2021",63753,Timor-Leste
"Wednesday, May 26, 2021",65819,Timor-Leste
"Thursday, May 27, 2021",67971,Timor-Leste
"Friday, May 28, 2021",70208,Timor-Leste
"Saturday, May 29, 2021",72531,Timor-Leste
"Sunday, May 30, 2021",74939,Timor-Leste
"Monday, May 31, 2021",77433,Timor-Leste
"Tuesday, June 1, 2021",81806,Timor-Leste
"Wednesday, June 2, 2021",84248,Timor-Leste
"Thursday, June 3, 2021",86554,Timor-Leste
"Friday, June 4, 2021",88723,Timor-Leste
"Saturday, June 5, 2021",90756,Timor-Leste
"Sunday, June 6, 2021",92652,Timor-Leste
"Monday, June 7, 2021",94412,Timor-Leste
"Tuesday, June 8, 2021",93169,Timor-Leste
"Wednesday, June 9, 2021",94915,Timor-Leste
"Thursday, June 10, 2021",96783,Timor-Leste
"Friday, June 11, 2021",98774,Timor-Leste
"Saturday, June 12, 2021",100887,Timor-Leste
"Sunday, June 13, 2021",103122,Timor-Leste
"Monday, June 14, 2021",105480,Timor-Leste
"Tuesday, June 15, 2021",110531,Timor-Leste
"Wednesday, June 16, 2021",114264,Timor-Leste
"Thursday, June 17, 2021",119249,Timor-Leste
"Friday, June 18, 2021",125487,Timor-Leste
"Saturday, June 19, 2021",132977,Timor-Leste
"Sunday, June 20, 2021",141720,Timor-Leste
"Monday, June 21, 2021",151715,Timor-Leste
"Tuesday, June 22, 2021",189266,Timor-Leste
"Wednesday, June 23, 2021",199713,Timor-Leste
"Thursday, June 24, 2021",209359,Timor-Leste
"Friday, June 25, 2021",218205,Timor-Leste
"Saturday, June 26, 2021",226250,Timor-Leste
"Sunday, June 27, 2021",233494,Timor-Leste
"Monday, June 28, 2021",239938,Timor-Leste
"Tuesday, June 29, 2021",228766,Timor-Leste
"Wednesday, June 30, 2021",233924,Timor-Leste
"Thursday, July 1, 2021",238597,Timor-Leste
"Friday, July 2, 2021",242785,Timor-Leste
"Saturday, July 3, 2021",246488,Timor-Leste
"Sunday, July 4, 2021",249705,Timor-Leste
"Monday, July 5, 2021",252437,Timor-Leste
"Tuesday, July 6, 2021",244497,Timor-Leste
"Wednesday, July 7, 2021",247174,Timor-Leste
"Thursday, July 8, 2021",250281,Timor-Leste
"Friday, July 9, 2021",253817,Timor-Leste
"Saturday, July 10, 2021",257783,Timor-Leste
"Sunday, July 11, 2021",262179,Timor-Leste
"Monday, July 12, 2021",267004,Timor-Leste
"Tuesday, July 13, 2021",281283,Timor-Leste
"Wednesday, July 14, 2021",286527,Timor-Leste
"Thursday, July 15, 2021",291760,Timor-Leste
"Friday, July 16, 2021",296982,Timor-Leste
"Saturday, July 17, 2021",302193,Timor-Leste
"Sunday, July 18, 2021",307393,Timor-Leste
"Monday, July 19, 2021",312353,Timor-Leste
"Tuesday, July 20, 2021",317701,Timor-Leste
"Wednesday, July 21, 2021",323218,Timor-Leste
"Thursday, July 22, 2021",328905,Timor-Leste
"Friday, July 23, 2021",334761,Timor-Leste
"Saturday, July 24, 2021",340787,Timor-Leste
"Sunday, July 25, 2021",346982,Timor-Leste
"Monday, July 26, 2021",353346,Timor-Leste
"Tuesday, July 27, 2021",363269,Timor-Leste
"Wednesday, July 28, 2021",369534,Timor-Leste
"Thursday, July 29, 2021",375700,Timor-Leste
"Friday, July 30, 2021",381767,Timor-Leste
"Saturday, July 31, 2021",387735,Timor-Leste
"Sunday, August 1, 2021",393604,Timor-Leste
"Monday, August 2, 2021",399374,Timor-Leste
"Tuesday, August 3, 2021",402962,Timor-Leste
"Wednesday, August 4, 2021",408654,Timor-Leste
"Thursday, August 5, 2021",414368,Timor-Leste
"Friday, August 6, 2021",420104,Timor-Leste
"Saturday, August 7, 2021",425862,Timor-Leste
"Sunday, August 8, 2021",431642,Timor-Leste
"Monday, August 9, 2021",437444,Timor-Leste
"Tuesday, August 10, 2021",443729,Timor-Leste
"Wednesday, August 11, 2021",449697,Timor-Leste
"Thursday, August 12, 2021",455810,Timor-Leste
"Friday, August 13, 2021",462067,Timor-Leste
"Saturday, August 14, 2021",468468,Timor-Leste
"Sunday, August 15, 2021",475014,Timor-Leste
"Monday, August 16, 2021",481704,Timor-Leste
"Tuesday, August 17, 2021",491569,Timor-Leste
"Wednesday, August 18, 2021",498758,Timor-Leste
"Thursday, August 19, 2021",506301,Timor-Leste
"Friday, August 20, 2021",514199,Timor-Leste
"Saturday, August 21, 2021",522452,Timor-Leste
"Sunday, August 22, 2021",531059,Timor-Leste
"Monday, August 23, 2021",540021,Timor-Leste
"Tuesday, August 24, 2021",556783,Timor-Leste
"Wednesday, August 25, 2021",565412,Timor-Leste
"Thursday, August 26, 2021",573353,Timor-Leste
"Friday, August 27, 2021",580606,Timor-Leste
"Saturday, August 28, 2021",587171,Timor-Leste
"Sunday, August 29, 2021",593049,Timor-Leste
"Monday, August 30, 2021",598239,Timor-Leste
"Tuesday, August 31, 2021",588299,Timor-Leste
"Wednesday, September 1, 2021",592712,Timor-Leste
"Thursday, September 2, 2021",597037,Timor-Leste
"Friday, September 3, 2021",601273,Timor-Leste
"Saturday, September 4, 2021",605420,Timor-Leste
"Sunday, September 5, 2021",609478,Timor-Leste
"Monday, September 6, 2021",613447,Timor-Leste
"Tuesday, September 7, 2021",615462,Timor-Leste
"Wednesday, September 8, 2021",619357,Timor-Leste
"Thursday, September 9, 2021",623266,Timor-Leste
"Friday, September 10, 2021",627189,Timor-Leste
"Saturday, September 11, 2021",631126,Timor-Leste
"Sunday, September 12, 2021",635078,Timor-Leste
"Monday, September 13, 2021",639044,Timor-Leste
"Tuesday, September 14, 2021",643324,Timor-Leste
"Wednesday, September 15, 2021",647323,Timor-Leste
"Thursday, September 16, 2021",651342,Timor-Leste
"Friday, September 17, 2021",655380,Timor-Leste
"Saturday, September 18, 2021",659437,Timor-Leste
"Sunday, September 19, 2021",663513,Timor-Leste
"Monday, September 20, 2021",668010,Timor-Leste
"Tuesday, September 21, 2021",675891,Timor-Leste
"Wednesday, September 22, 2021",680690,Timor-Leste
"Thursday, September 23, 2021",685636,Timor-Leste
"Friday, September 24, 2021",690728,Timor-Leste
"Saturday, September 25, 2021",695967,Timor-Leste
"Sunday, September 26, 2021",701353,Timor-Leste
"Monday, September 27, 2021",706886,Timor-Leste
"Tuesday, September 28, 2021",711879,Timor-Leste
"Wednesday, September 29, 2021",717302,Timor-Leste
"Thursday, September 30, 2021",723006,Timor-Leste
"Friday, October 1, 2021",728991,Timor-Leste
"Saturday, October 2, 2021",735258,Timor-Leste
"Sunday, October 3, 2021",741806,Timor-Leste
"Monday, October 4, 2021",748636,Timor-Leste
"Tuesday, October 5, 2021",761656,Timor-Leste
"Wednesday, October 6, 2021",768755,Timor-Leste
"Thursday, October 7, 2021",775842,Timor-Leste
"Friday, October 8, 2021",782918,Timor-Leste
"Saturday, October 9, 2021",789982,Timor-Leste
"Sunday, October 10, 2021",797034,Timor-Leste
"Monday, October 11, 2021",804074,Timor-Leste
"Tuesday, October 12, 2021",810855,Timor-Leste
"Wednesday, October 13, 2021",817793,Timor-Leste
"Thursday, October 14, 2021",824640,Timor-Leste
"Friday, October 15, 2021",831397,Timor-Leste
"Saturday, October 16, 2021",838063,Timor-Leste
"Sunday, October 17, 2021",844639,Timor-Leste
"Monday, October 18, 2021",851124,Timor-Leste
"Tuesday, October 19, 2021",855619,Timor-Leste
"Wednesday, October 20, 2021",861944,Timor-Leste
"Thursday, October 21, 2021",868200,Timor-Leste
"Friday, October 22, 2021",874386,Timor-Leste
"Saturday, October 23, 2021",880503,Timor-Leste
"Sunday, October 24, 2021",886550,Timor-Leste
"Monday, October 25, 2021",892528,Timor-Leste
"Tuesday, October 26, 2021",896975,Timor-Leste
"Wednesday, October 27, 2021",902780,Timor-Leste
"Thursday, October 28, 2021",908483,Timor-Leste
"Friday, October 29, 2021",914083,Timor-Leste
"Saturday, October 30, 2021",919580,Timor-Leste
"Sunday, October 31, 2021",924974,Timor-Leste
"Monday, November 1, 2021",930266,Timor-Leste
"Tuesday, November 2, 2021",935455,Timor-Leste
"Wednesday, November 3, 2021",940644,Timor-Leste
"Thursday, November 4, 2021",945833,Timor-Leste
"Friday, November 5, 2021",951022,Timor-Leste
"Saturday, November 6, 2021",956211,Timor-Leste
"Sunday, November 7, 2021",961400,Timor-Leste
"Monday, November 8, 2021",966589,Timor-Leste
"Tuesday, November 9, 2021",969619,Timor-Leste
"Wednesday, November 10, 2021",975039,Timor-Leste
"Thursday, November 11, 2021",980690,Timor-Leste
"Friday, November 12, 2021",986572,Timor-Leste
"Saturday, November 13, 2021",992684,Timor-Leste
"Sunday, November 14, 2021",999027,Timor-Leste
"Monday, November 15, 2021",1005601,Timor-Leste
"Tuesday, November 16, 2021",1017255,Timor-Leste
"Wednesday, November 17, 2021",1024124,Timor-Leste
"Thursday, November 18, 2021",1031056,Timor-Leste
"Friday, November 19, 2021",1038052,Timor-Leste
"Saturday, November 20, 2021",1045112,Timor-Leste
"Sunday, November 21, 2021",1052235,Timor-Leste
"Monday, November 22, 2021",1059422,Timor-Leste
"Tuesday, November 23, 2021",1068010,Timor-Leste
"Wednesday, November 24, 2021",1075127,Timor-Leste
"Thursday, November 25, 2021",1082111,Timor-Leste
"Friday, November 26, 2021",1088961,Timor-Leste
"Saturday, November 27, 2021",1095678,Timor-Leste
"Sunday, November 28, 2021",1102261,Timor-Leste
"Monday, November 29, 2021",1108711,Timor-Leste
"Tuesday, November 30, 2021",1112223,Timor-Leste
"Wednesday, December 1, 2021",1118245,Timor-Leste
"Thursday, December 2, 2021",1123972,Timor-Leste
"Friday, December 3, 2021",1129404,Timor-Leste
"Saturday, December 4, 2021",1134542,Timor-Leste
"Sunday, December 5, 2021",1139385,Timor-Leste
"Monday, December 6, 2021",1143934,Timor-Leste
"Tuesday, December 7, 2021",1142003,Timor-Leste
"Wednesday, December 8, 2021",1146200,Timor-Leste
"Thursday, December 9, 2021",1150341,Timor-Leste
"Friday, December 10, 2021",1154425,Timor-Leste
"Saturday, December 11, 2021",1158452,Timor-Leste
"Sunday, December 12, 2021",1162422,Timor-Leste
"Monday, December 13, 2021",1166335,Timor-Leste
"Tuesday, December 14, 2021",1170191,Timor-Leste
"Wednesday, December 15, 2021",1174047,Timor-Leste
"Thursday, December 16, 2021",1177903,Timor-Leste
"Friday, December 17, 2021",1181759,Timor-Leste
"Saturday, December 18, 2021",1185615,Timor-Leste
"Sunday, December 19, 2021",1189471,Timor-Leste
"Monday, December 20, 2021",1193327,Timor-Leste
"Tuesday, December 21, 2021",1195990,Timor-Leste
"Wednesday, December 22, 2021",1199439,Timor-Leste
"Thursday, December 23, 2021",1202481,Timor-Leste
"Friday, December 24, 2021",1205116,Timor-Leste
"Saturday, December 25, 2021",1207343,Timor-Leste
"Sunday, December 26, 2021",1209163,Timor-Leste
"Monday, December 27, 2021",1210576,Timor-Leste
"Tuesday, December 28, 2021",1211582,Timor-Leste
"Wednesday, December 29, 2021",1212588,Timor-Leste
"Thursday, December 30, 2021",1213594,Timor-Leste
"Friday, December 31, 2021",1214600,Timor-Leste
"Saturday, January 1, 2022",1215606,Timor-Leste
"Sunday, January 2, 2022",1216612,Timor-Leste
"Monday, January 3, 2022",1217618,Timor-Leste
"Tuesday, January 4, 2022",1210070,Timor-Leste
"Wednesday, January 5, 2022",1211103,Timor-Leste
"Thursday, January 6, 2022",1212164,Timor-Leste
"Friday, January 7, 2022",1213253,Timor-Leste
"Saturday, January 8, 2022",1214370,Timor-Leste
"Sunday, January 9, 2022",1215515,Timor-Leste
"Monday, January 10, 2022",1216687,Timor-Leste
"Tuesday, January 11, 2022",1218471,Timor-Leste
"Wednesday, January 12, 2022",1219665,Timor-Leste
"Thursday, January 13, 2022",1220852,Timor-Leste
"Friday, January 14, 2022",1222033,Timor-Leste
"Saturday, January 15, 2022",1223208,Timor-Leste
"Sunday, January 16, 2022",1224376,Timor-Leste
"Monday, January 17, 2022",1225538,Timor-Leste
"Tuesday, January 18, 2022",1226559,Timor-Leste
"Wednesday, January 19, 2022",1227776,Timor-Leste
"Thursday, January 20, 2022",1229055,Timor-Leste
"Friday, January 21, 2022",1230396,Timor-Leste
"Saturday, January 22, 2022",1231799,Timor-Leste
"Sunday, January 23, 2022",1233264,Timor-Leste
"Monday, January 24, 2022",1234791,Timor-Leste
"Tuesday, January 25, 2022",1237678,Timor-Leste
"Wednesday, January 26, 2022",1239139,Timor-Leste
"Thursday, January 27, 2022",1240472,Timor-Leste
"Friday, January 28, 2022",1241678,Timor-Leste
"Saturday, January 29, 2022",1242756,Timor-Leste
"Sunday, January 30, 2022",1243707,Timor-Leste
"Monday, January 31, 2022",1244530,Timor-Leste
"Tuesday, February 1, 2022",1242550,Timor-Leste
"Wednesday, February 2, 2022",1243228,Timor-Leste
"Thursday, February 3, 2022",1243888,Timor-Leste
"Friday, February 4, 2022",1244530,Timor-Leste
"Saturday, February 5, 2022",1245153,Timor-Leste
"Sunday, February 6, 2022",1245758,Timor-Leste
"Monday, February 7, 2022",1246345,Timor-Leste
"Tuesday, February 8, 2022",1246532,Timor-Leste
"Wednesday, February 9, 2022",1247128,Timor-Leste
"Thursday, February 10, 2022",1247750,Timor-Leste
"Friday, February 11, 2022",1248399,Timor-Leste
"Saturday, February 12, 2022",1249075,Timor-Leste
"Sunday, February 13, 2022",1249777,Timor-Leste
"Monday, February 14, 2022",1250506,Timor-Leste
"Tuesday, February 15, 2022",1251823,Timor-Leste
"Wednesday, February 16, 2022",1252618,Timor-Leste
"Thursday, February 17, 2022",1253451,Timor-Leste
"Friday, February 18, 2022",1254323,Timor-Leste
"Saturday, February 19, 2022",1255234,Timor-Leste
"Sunday, February 20, 2022",1256183,Timor-Leste
"Monday, February 21, 2022",1257171,Timor-Leste
"Tuesday, February 22, 2022",1259011,Timor-Leste
"Wednesday, February 23, 2022",1259011,Timor-Leste
"Thursday, February 24, 2022",1259011,Timor-Leste
"Friday, February 25, 2022",1259011,Timor-Leste
"Saturday, February 26, 2022",1259011,Timor-Leste
"Sunday, February 27, 2022",1259011,Timor-Leste
"Monday, February 28, 2022",1259011,Timor-Leste
"Tuesday, March 1, 2022",1259011,Timor-Leste
"Wednesday, March 2, 2022",1259011,Timor-Leste
"Thursday, March 3, 2022",1259011,Timor-Leste
"Friday, March 4, 2022",1259011,Timor-Leste
"Monday, April 12, 2021",400,Cameroon
"Tuesday, April 13, 2021",912,Cameroon
"Wednesday, April 14, 2021",1461,Cameroon
"Thursday, April 15, 2021",2029,Cameroon
"Friday, April 16, 2021",2608,Cameroon
"Saturday, April 17, 2021",3194,Cameroon
"Sunday, April 18, 2021",3786,Cameroon
"Monday, April 19, 2021",4410,Cameroon
"Tuesday, April 20, 2021",5034,Cameroon
"Wednesday, April 21, 2021",5658,Cameroon
"Thursday, April 22, 2021",6282,Cameroon
"Friday, April 23, 2021",6906,Cameroon
"Saturday, April 24, 2021",7530,Cameroon
"Sunday, April 25, 2021",8154,Cameroon
"Monday, April 26, 2021",8778,Cameroon
"Tuesday, April 27, 2021",9402,Cameroon
"Wednesday, April 28, 2021",10026,Cameroon
"Thursday, April 29, 2021",11000,Cameroon
"Friday, April 30, 2021",11901,Cameroon
"Saturday, May 1, 2021",13080,Cameroon
"Sunday, May 2, 2021",14537,Cameroon
"Monday, May 3, 2021",16272,Cameroon
"Tuesday, May 4, 2021",18285,Cameroon
"Wednesday, May 5, 2021",20576,Cameroon
"Thursday, May 6, 2021",23145,Cameroon
"Friday, May 7, 2021",25714,Cameroon
"Saturday, May 8, 2021",28283,Cameroon
"Sunday, May 9, 2021",30852,Cameroon
"Monday, May 10, 2021",33421,Cameroon
"Tuesday, May 11, 2021",35990,Cameroon
"Wednesday, May 12, 2021",44391,Cameroon
"Thursday, May 13, 2021",46666,Cameroon
"Friday, May 14, 2021",48648,Cameroon
"Saturday, May 15, 2021",50337,Cameroon
"Sunday, May 16, 2021",51733,Cameroon
"Monday, May 17, 2021",52836,Cameroon
"Tuesday, May 18, 2021",47488,Cameroon
"Wednesday, May 19, 2021",48055,Cameroon
"Thursday, May 20, 2021",48673,Cameroon
"Friday, May 21, 2021",50106,Cameroon
"Saturday, May 22, 2021",51030,Cameroon
"Sunday, May 23, 2021",52209,Cameroon
"Monday, May 24, 2021",57008,Cameroon
"Tuesday, May 25, 2021",58927,Cameroon
"Wednesday, May 26, 2021",64829,Cameroon
"Thursday, May 27, 2021",67354,Cameroon
"Friday, May 28, 2021",70051,Cameroon
"Saturday, May 29, 2021",72716,Cameroon
"Sunday, May 30, 2021",75349,Cameroon
"Monday, May 31, 2021",75215,Cameroon
"Tuesday, June 1, 2021",77351,Cameroon
"Wednesday, June 2, 2021",79021,Cameroon
"Thursday, June 3, 2021",80488,Cameroon
"Friday, June 4, 2021",81752,Cameroon
"Saturday, June 5, 2021",82812,Cameroon
"Sunday, June 6, 2021",83669,Cameroon
"Monday, June 7, 2021",84323,Cameroon
"Tuesday, June 8, 2021",80445,Cameroon
"Wednesday, June 9, 2021",81434,Cameroon
"Thursday, June 10, 2021",86451,Cameroon
"Friday, June 11, 2021",87780,Cameroon
"Saturday, June 12, 2021",89113,Cameroon
"Sunday, June 13, 2021",90450,Cameroon
"Monday, June 14, 2021",89180,Cameroon
"Tuesday, June 15, 2021",90620,Cameroon
"Wednesday, June 16, 2021",91823,Cameroon
"Thursday, June 17, 2021",92789,Cameroon
"Friday, June 18, 2021",93849,Cameroon
"Saturday, June 19, 2021",95004,Cameroon
"Sunday, June 20, 2021",97245,Cameroon
"Monday, June 21, 2021",98581,Cameroon
"Tuesday, June 22, 2021",99909,Cameroon
"Wednesday, June 23, 2021",101229,Cameroon
"Thursday, June 24, 2021",102400,Cameroon
"Friday, June 25, 2021",103803,Cameroon
"Saturday, June 26, 2021",105297,Cameroon
"Sunday, June 27, 2021",106882,Cameroon
"Monday, June 28, 2021",110324,Cameroon
"Tuesday, June 29, 2021",112371,Cameroon
"Wednesday, June 30, 2021",114781,Cameroon
"Thursday, July 1, 2021",117554,Cameroon
"Friday, July 2, 2021",120591,Cameroon
"Saturday, July 3, 2021",123892,Cameroon
"Sunday, July 4, 2021",127456,Cameroon
"Monday, July 5, 2021",131284,Cameroon
"Tuesday, July 6, 2021",135112,Cameroon
"Wednesday, July 7, 2021",138940,Cameroon
"Thursday, July 8, 2021",142768,Cameroon
"Friday, July 9, 2021",146596,Cameroon
"Saturday, July 10, 2021",150424,Cameroon
"Sunday, July 11, 2021",154252,Cameroon
"Monday, July 12, 2021",163921,Cameroon
"Tuesday, July 13, 2021",170263,Cameroon
"Wednesday, July 14, 2021",179118,Cameroon
"Thursday, July 15, 2021",190487,Cameroon
